,iteration,obj_variable,MAE,RMSE,R^2,Pearson r,Data_set,prms
49,17,Yield,2.381698775307103,3.3883833220401574,-0.614185681111822,0.4003331199607387,with_ET_full_data,"{'SMT1': 30.0844197444374, 'SMT2': 62.49047002528952, 'SMT3': 63.61068604984898, 'SMT4': 40.05610449488934, 'CCx': 0.960234973498049, 'WP': 33.204554697846994, 'Kcb': 1.000049530391473, 'HI0': 0.5260660550622696, 'a_HI': 2.887987981967111, 'Zmax': 2.260708140194261}"
50,17,ET,66.22686156429786,83.4101153564953,-1.0662790752905393,-0.06533859155696323,with_ET_full_data,"{'SMT1': 30.0844197444374, 'SMT2': 62.49047002528952, 'SMT3': 63.61068604984898, 'SMT4': 40.05610449488934, 'CCx': 0.960234973498049, 'WP': 33.204554697846994, 'Kcb': 1.000049530391473, 'HI0': 0.5260660550622696, 'a_HI': 2.887987981967111, 'Zmax': 2.260708140194261}"
51,18,Irrigation,81.74179596032116,117.0705357867302,-0.16716209534689597,0.47336925129062957,with_ET_full_data,"{'SMT1': 30.110061152160085, 'SMT2': 63.083163593114634, 'SMT3': 61.39342387188222, 'SMT4': 59.986350806627115, 'CCx': 0.9643513184370944, 'WP': 31.50539002887256, 'Kcb': 1.0007366516329288, 'HI0': 0.5302612705038398, 'a_HI': 0.9458783217076704, 'Zmax': 1.5139190398274252}"
52,18,Yield,2.36783304090795,3.4178961417053504,-0.642427255314735,0.38021108137207105,with_ET_full_data,"{'SMT1': 30.110061152160085, 'SMT2': 63.083163593114634, 'SMT3': 61.39342387188222, 'SMT4': 59.986350806627115, 'CCx': 0.9643513184370944, 'WP': 31.50539002887256, 'Kcb': 1.0007366516329288, 'HI0': 0.5302612705038398, 'a_HI': 0.9458783217076704, 'Zmax': 1.5139190398274252}"
53,18,ET,71.2568350463074,87.13563876761651,-1.254982482873852,-0.08463612577381682,with_ET_full_data,"{'SMT1': 30.110061152160085, 'SMT2': 63.083163593114634, 'SMT3': 61.39342387188222, 'SMT4': 59.986350806627115, 'CCx': 0.9643513184370944, 'WP': 31.50539002887256, 'Kcb': 1.0007366516329288, 'HI0': 0.5302612705038398, 'a_HI': 0.9458783217076704, 'Zmax': 1.5139190398274252}"
54,19,Irrigation,86.92280205788578,124.45400973534672,-0.319027196426247,0.4050315273996445,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 50.14115483009159, 'SMT3': 50.02117836077367, 'SMT4': 59.92137193938543, 'CCx': 0.9289037606953674, 'WP': 31.855758065391885, 'Kcb': 1.0106538821686548, 'HI0': 0.5496970855231388, 'a_HI': 4.7504439316401745, 'Zmax': 2.4685259527519436}"
55,19,Yield,2.13281978405014,3.0084494618253514,-0.2724884826813134,0.40714313316377393,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 50.14115483009159, 'SMT3': 50.02117836077367, 'SMT4': 59.92137193938543, 'CCx': 0.9289037606953674, 'WP': 31.855758065391885, 'Kcb': 1.0106538821686548, 'HI0': 0.5496970855231388, 'a_HI': 4.7504439316401745, 'Zmax': 2.4685259527519436}"
56,19,ET,70.36264053947573,87.01033807795149,-1.2485018347534442,-0.0995439103880418,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 50.14115483009159, 'SMT3': 50.02117836077367, 'SMT4': 59.92137193938543, 'CCx': 0.9289037606953674, 'WP': 31.855758065391885, 'Kcb': 1.0106538821686548, 'HI0': 0.5496970855231388, 'a_HI': 4.7504439316401745, 'Zmax': 2.4685259527519436}"
57,20,Irrigation,92.0676144673907,129.45819376049698,-0.42723356185222205,0.4074066704197173,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 65.0, 'SMT3': 64.7683421839026, 'SMT4': 59.97921429940786, 'CCx': 0.944167387434906, 'WP': 31.391721102161274, 'Kcb': 1.0, 'HI0': 0.5397776586884441, 'a_HI': 7.922561428981289, 'Zmax': 2.1918798143341585}"
58,20,Yield,2.383622529842609,3.45882451554444,-0.6819980062811308,0.34733006587522947,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 65.0, 'SMT3': 64.7683421839026, 'SMT4': 59.97921429940786, 'CCx': 0.944167387434906, 'WP': 31.391721102161274, 'Kcb': 1.0, 'HI0': 0.5397776586884441, 'a_HI': 7.922561428981289, 'Zmax': 2.1918798143341585}"
59,20,ET,69.60254469802531,86.22376795089302,-1.2080328432563414,-0.07745807672269939,with_ET_full_data,"{'SMT1': 30.0, 'SMT2': 65.0, 'SMT3': 64.7683421839026, 'SMT4': 59.97921429940786, 'CCx': 0.944167387434906, 'WP': 31.391721102161274, 'Kcb': 1.0, 'HI0': 0.5397776586884441, 'a_HI': 7.922561428981289, 'Zmax': 2.1918798143341585}"
60,21,Irrigation,87.33453169006728,124.4256652368556,-0.3184264458842547,0.46534761028824656,with_ET_full_data,"{'SMT1': 32.44891666336479, 'SMT2': 63.43275591171384, 'SMT3': 58.02442457555328, 'SMT4': 46.90960277871633, 'CCx': 0.907792805488256, 'WP': 32.38582219318934, 'Kcb': 1.0004707986721877, 'HI0': 0.5478862728695623, 'a_HI': 9.776405155649275, 'Zmax': 2.108834391982867}"
61,21,Yield,2.3994864377912686,3.42865234113255,-0.65278103580458,0.4329368962634134,with_ET_full_data,"{'SMT1': 32.44891666336479, 'SMT2': 63.43275591171384, 'SMT3': 58.02442457555328, 'SMT4': 46.90960277871633, 'CCx': 0.907792805488256, 'WP': 32.38582219318934, 'Kcb': 1.0004707986721877, 'HI0': 0.5478862728695623, 'a_HI': 9.776405155649275, 'Zmax': 2.108834391982867}"
62,21,ET,71.36620174310869,87.54647075859786,-1.276296446302959,-0.08603959784931356,with_ET_full_data,"{'SMT1': 32.44891666336479, 'SMT2': 63.43275591171384, 'SMT3': 58.02442457555328, 'SMT4': 46.90960277871633, 'CCx': 0.907792805488256, 'WP': 32.38582219318934, 'Kcb': 1.0004707986721877, 'HI0': 0.5478862728695623, 'a_HI': 9.776405155649275, 'Zmax': 2.108834391982867}"
63,22,Irrigation,78.06924275653826,113.025464709803,-0.08789897045675232,0.4627464626861594,with_ET_full_data,"{'SMT1': 30.008725408517385, 'SMT2': 59.23401271842042, 'SMT3': 64.38869812876754, 'SMT4': 59.979690507960086, 'CCx': 0.9224912812866876, 'WP': 31.98053617843438, 'Kcb': 1.0, 'HI0': 0.5391192156549338, 'a_HI': 2.980110454560395, 'Zmax': 1.2012932324663843}"
64,22,Yield,2.3515790254526348,3.4438116298224166,-0.6674284079228876,0.4193801692816027,with_ET_full_data,"{'SMT1': 30.008725408517385, 'SMT2': 59.23401271842042, 'SMT3': 64.38869812876754, 'SMT4': 59.979690507960086, 'CCx': 0.9224912812866876, 'WP': 31.98053617843438, 'Kcb': 1.0, 'HI0': 0.5391192156549338, 'a_HI': 2.980110454560395, 'Zmax': 1.2012932324663843}"
