,R2 (Yield),R2 (Irrigation),smt_1,smt_2,smt_3,smt_4,CCx,WP,Kcb,HI0,a_HI,Zmax
62,-0.3153272413986412,0.2818285630664886,30.011149390117417,64.90449834081777,50.64732823322585,59.99382622536348,0.958975888646338,32.562066842650346,1.0795858031711376,0.4779503045571123,3.7288048880126583,1.2014299435925013
63,-0.16995826630067135,0.21886200757517715,30.029049993373235,64.98007957682138,50.48905250316664,59.961362472273564,0.9667082003069314,31.95066917405564,1.0598794333429842,0.49632160732050995,0.5419849015129463,1.2030518815225324
64,-0.2886270632867054,0.28104709028246555,30.082039542642004,64.90449834081777,50.64295839738114,59.990422603831135,0.9585306904961843,32.58221258081662,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2037434373979783
65,-0.05726906014989197,0.14264862168478454,33.218064227446206,64.5767486212977,50.50879462172066,59.971020316965316,0.9735884536962363,33.13603551172511,1.027691670901831,0.49119935019275957,0.9879684452075816,1.2324911929902163
66,-0.4116894925132868,0.3411110844217996,57.492547777307806,64.46053106763891,50.48703638582087,59.99897278728186,0.9649518442867362,31.962172082459013,1.0000850600351423,0.5234196324802987,4.565069159187963,1.2001166842020303
67,-0.22397993926421234,0.2449416274351841,33.081945636246324,64.92517626987531,50.21527327942542,59.99707749084821,0.9727976287830814,31.091993599592207,1.061233330470249,0.4965167328140332,3.766428659041735,1.2038880403604222
68,0.13587958704178293,0.04658431352559167,32.970287029561035,63.60326149891504,50.69311519189935,59.98397327637997,0.9229976024247333,30.021706002897524,1.0400894422445015,0.5455726553222869,5.086771095155194,1.8388381425038816
69,-0.0662457551750526,0.1445832235321105,31.096773213217965,64.65569851638807,50.64810119807709,59.75422828515805,0.9751806197092929,30.173678326028153,1.027691670901831,0.5398140403978748,6.059805348983577,1.2324903462055745
70,-0.6946771096489459,0.43251355766162247,57.9274260716729,63.598670989936885,51.75763077785131,58.451712029151516,0.9735547093938717,33.089587967345786,1.0584386755554898,0.4752984188166968,0.8023828979007774,1.2041060537820627
71,0.0561423503820665,0.06737495963052187,30.094408969621142,64.7846012832994,50.63393958740945,59.99695386400328,0.9229594759974089,30.048435192654747,1.0406594660661408,0.5411050875267281,4.578533340112246,1.854210576255699
72,-0.41084388886228074,0.3402866911780523,57.492547777307806,64.51362187442102,50.48703638582087,59.99793367260801,0.9653015966556736,31.962172082459013,1.0000850600351423,0.5234196324802987,4.584884314909577,1.2001166842020303
73,-0.2622707898144452,0.25699468941043646,30.096176612818198,64.17072756674133,50.49906893382891,59.99041384044301,0.9693197279409447,31.944127151248914,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2123790329823734
74,0.10076237778289598,0.06049463804432553,30.176948822159627,63.54950551142105,50.93486020641649,59.997251454842655,0.9231663578861107,30.0488553879306,1.0396515387707619,0.5429176025161021,8.968863458862483,1.83874992906023
75,0.14848710075114857,-0.02327101212561966,30.209721904380523,63.63973554996978,50.506783703752745,59.99720236301389,0.9229594759974089,30.050425614104277,1.0231176727796956,0.5416220720632297,1.0674153823330361,1.854210576255699
76,-0.17548547178633478,0.2306790033083883,30.157616199961296,64.72113245435114,50.488878676850156,59.961338674445436,0.9725096005423314,31.912019029010647,1.0603150712114529,0.4841849476074018,0.5457387287980446,1.200606495979165
77,-0.043214129316023975,0.13356928750201957,31.304729579942844,64.5767486212977,50.50879462172066,59.98716472117578,0.9735718947090711,33.14237428307352,1.027691670901831,0.4771441946279365,0.8238304307821849,1.2324911936302887
78,-0.054897183289975615,0.13774416722638194,32.684332392936724,64.5767486212977,50.50879462172066,59.98615517822088,0.9735718947090711,33.13603551172511,1.027691670901831,0.4771441946279365,0.9673776511970629,1.2324911929902163
79,-0.2856797106053861,0.2779503400999146,30.079280479054944,64.81659768225731,50.64295839738114,59.99041384044301,0.9585602916735102,31.949472654353883,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2037434373979783
80,-0.05722618451793182,0.13844678229307106,30.35712915890963,64.65569851638807,50.50708965721386,59.99757189974758,0.9751806197092929,30.080513085525297,1.027691670901831,0.5328398154609952,4.696257409744881,1.2324911929902163
81,-0.054897183289975615,0.13774416722638194,32.684332392936724,64.5767486212977,50.50879462172066,59.98615517822088,0.9735718947090711,33.13603551172511,1.027691670901831,0.4771441946279365,0.9673776511970629,1.2324911929902163
82,0.14848710075114857,-0.02327101212561966,30.209721904380523,63.63973554996978,50.506783703752745,59.99720236301389,0.9229594759974089,30.050425614104277,1.0231176727796956,0.5416220720632297,1.0674153823330361,1.854210576255699
83,-0.043214129316023975,0.13356928750201957,31.304729579942844,64.5767486212977,50.50879462172066,59.98716472117578,0.9735718947090711,33.14237428307352,1.027691670901831,0.4771441946279365,0.8238304307821849,1.2324911936302887
84,-0.8380268667743871,0.450416854184541,59.99369057698894,63.50126523861946,50.569115975220136,59.987375341226226,0.9677116630900746,31.51105688117812,1.079990362849154,0.49036276663095163,4.12087650395647,1.2030112495203527
85,-0.0965891314397973,0.18854477555517768,30.157719918958723,64.89969542078481,50.49923831900751,59.95435154676091,0.9725067648311048,31.910739821693824,1.0420921158251235,0.4955594004937799,0.8250750768911879,1.200610504887451
86,-0.1664933310670722,0.19133048556743815,33.02195269554673,64.89969542078481,50.48927138602837,59.93637205534292,0.9728116603071107,31.98889156910601,1.0424846863131463,0.49312176793279494,8.858073414083847,1.2007792596691373
87,-0.2886270632867054,0.28104709028246555,30.082039542642004,64.90449834081777,50.64295839738114,59.990422603831135,0.9585306904961843,32.58221258081662,1.0795858031711376,0.4779503045571123,0.5114582302571336,1.2037434373979783
88,-0.4116894925132868,0.3411110844217996,57.492547777307806,64.46053106763891,50.48703638582087,59.99897278728186,0.9649518442867362,31.962172082459013,1.0000850600351423,0.5234196324802987,4.565069159187963,1.2001166842020303
89,-0.31791116786451545,0.3031820393869801,33.01579500269004,64.92581164042137,50.57983795482378,59.73717898015171,0.9706125656454008,31.14345114616873,1.0911464048824264,0.4898039146300992,3.8003585328687315,1.2318972750423616
90,0.1383912604122376,0.026515315184842625,32.9624257700507,64.78984358683701,50.69451779733543,59.98389182331888,0.9229976024247333,30.01480843942584,1.0400894422445015,0.54683116139187,6.352763815410889,1.8614998012239146
91,-0.6946771096489459,0.43251355766162247,57.9274260716729,63.598670989936885,51.75763077785131,58.451712029151516,0.9735547093938717,33.089587967345786,1.0584386755554898,0.4752984188166968,0.8023828979007774,1.2041060537820627
92,0.1383912604122376,0.026515315184842625,32.9624257700507,64.78984358683701,50.69451779733543,59.98389182331888,0.9229976024247333,30.01480843942584,1.0400894422445015,0.54683116139187,6.352763815410889,1.8614998012239146
93,0.0561423503820665,0.06737495963052187,30.094408969621142,64.7846012832994,50.63393958740945,59.99695386400328,0.9229594759974089,30.048435192654747,1.0406594660661408,0.5411050875267281,4.578533340112246,1.854210576255699
94,-0.17548547178633478,0.2306790033083883,30.157616199961296,64.72113245435114,50.488878676850156,59.961338674445436,0.9725096005423314,31.912019029010647,1.0603150712114529,0.4841849476074018,0.5457387287980446,1.200606495979165
95,0.1383912604122376,0.026515315184842625,32.9624257700507,64.78984358683701,50.69451779733543,59.98389182331888,0.9229976024247333,30.01480843942584,1.0400894422445015,0.54683116139187,6.352763815410889,1.8614998012239146
96,0.20016770444019227,-0.08906994957856673,32.98912254958925,64.41972821225191,50.543335926107204,59.97709979599415,0.9233852320664926,32.038778709584015,1.0075440611923014,0.5217590128337644,8.858143387645336,1.8352439642519367
97,-0.0965891314397973,0.18854477555517768,30.157719918958723,64.89969542078481,50.49923831900751,59.95435154676091,0.9725067648311048,31.910739821693824,1.0420921158251235,0.4955594004937799,0.8250750768911879,1.200610504887451
98,0.14848710075114857,-0.02327101212561966,30.209721904380523,63.63973554996978,50.506783703752745,59.99720236301389,0.9229594759974089,30.050425614104277,1.0231176727796956,0.5416220720632297,1.0674153823330361,1.854210576255699
